id	x	y	dist	direct	displacement_ratio	duration	rad_avg	curvature	label	type	PCA1	PCA2
1	281730.8898238558	3965296.4351595007	158186.46676221868	21577.437638360698	0.13640507990355002	29.9999	6627.510944419362	1.0030899945403173	2	Type B (Loop)	-1.506946557079263	-0.321634849099748
2	285217.5664424411	3969858.2791262134	119809.02547742604	16695.543613865946	0.13935130135092916	29.9999	4288.595941976379	1.1226504150347258	2	Type B (Loop)	-0.44834999664978037	1.3038244207091576
3	283663.83299167827	3967895.9781553396	126956.18961671776	14011.955320617088	0.11036842995146079	29.9999	4485.036957720249	1.0665458008534119	2	Type B (Loop)	-0.8321588012157674	0.9246985094718211
4	284516.89498613036	3968441.968446602	129440.71634539944	9290.398732321659	0.07177338780736635	29.9999	4591.433375219091	1.0752853173538353	2	Type B (Loop)	-1.0973238656095936	1.0553932449073495
5	285182.42987461295	3969962.6753095975	125991.0435103158	25313.37008340419	0.20091404419022532	26.8749	3480.1165407880803	1.128644316476461	2	Type B (Loop)	0.22022318616252778	1.1447873673170195
6	282414.49570319	3967976.813800277	122381.60909068836	13086.175258287847	0.10692926294661323	29.9999	5449.481949893977	1.120965906150327	2	Type B (Loop)	-0.8633082140216324	1.0754331250971814
7	276199.4154951456	3962783.677877947	308658.4073467972	23206.51657551223	0.07518511086412186	29.9999	7306.376259216602	0.7764621865552522	2	Type B (Loop)	-4.205301621131481	-2.7631129216655497
8	283134.44256591634	3970571.449356913	61694.491408418784	23337.5016110392	0.3782752897101374	12.9167	3228.415192122899	1.1567494042932163	1	Type A (Advective)	3.2195934989091906	0.45622763893031715
9	282025.2240790569	3966770.8588765603	178892.0352440455	21641.716586036724	0.1209764121500042	29.9999	6705.009634769583	1.0624411101595514	2	Type B (Loop)	-1.7720875667496923	-0.034612313314777716
10	281306.14581085526	3969813.5476973685	123437.4854786008	24764.855820517612	0.2006267036670223	25.2916	5222.310385005315	1.051826526255742	2	Type B (Loop)	-0.032893593598959575	0.114427975561336
11	280603.8547919556	3964256.627253814	154666.50099691655	31284.704356778308	0.20227201207197415	29.9999	7138.981631866045	1.0315580148893881	2	Type B (Loop)	-1.1045714675580947	-0.4409825693920316
12	281990.43732871016	3969400.529819695	119435.26746031281	15242.76529238827	0.12762365435697873	29.9999	5030.301573311385	1.1118845251161398	2	Type B (Loop)	-0.6502430295770081	1.0796837324141006
13	286849.8794049931	3969755.8779472956	118640.64382980207	19887.84040706372	0.1676309211166635	29.9999	3508.625880858463	1.216637739175018	2	Type B (Loop)	0.011858033679432299	2.047310908674312
14	279891.6170900474	3968981.627172196	142165.11274977913	27624.862952265696	0.19431534515002602	26.3333	6320.418287051652	1.0929951969554261	2	Type B (Loop)	-0.4905294828829213	0.06478723134264439
15	282111.68277963274	3969224.305509182	102478.38547804739	26069.524527886664	0.25439046884156075	24.9166	5566.788831889916	1.0492200214093839	1	Type A (Advective)	0.5173501044838678	-0.04196678948446183
16	280544.50009045226	3967704.7895728643	115935.48242196199	25843.7921393248	0.22291529391548154	16.5417	7752.864731162212	1.0250213037382347	0	Type C (Spreading)	0.4068812278394588	-1.2424508717244795
17	282799.5743969697	3966281.365151515	149033.96197759733	30859.906819218304	0.20706627140367603	27.4582	5887.121532294448	0.9945539616819802	2	Type B (Loop)	-0.6728850953003035	-0.4902193855309739
18	286185.0553911234	3969637.3734396673	126765.95292077653	16991.445190711995	0.13403792421558922	29.9999	4823.15968169661	1.1420226958746895	2	Type B (Loop)	-0.6206107831919535	1.2661424562090393
19	280014.48146463244	3965132.063453537	182395.98766808712	10725.183094918424	0.058801639400289034	29.9999	6850.9292934008445	0.9447548069961264	2	Type B (Loop)	-2.4009635497842745	-0.6844105745558666
20	281884.59248367953	3969102.9762611277	86579.97541085153	27473.489156218988	0.31731920719367157	14.0001	5067.68309844363	1.0604301429200618	1	Type A (Advective)	2.015096655169212	-0.5640697404353257
21	278843.6137697642	3963429.0339805824	137861.63283996325	13154.115932697136	0.09541534988176949	29.9999	4106.363941357407	0.9986589763621053	2	Type B (Loop)	-1.1050162800531482	0.5495946880567879
22	279963.8536088766	3964602.379334258	170592.2590857531	13367.914327517385	0.07836178733524843	29.9999	7615.283015924585	1.0713560792549726	2	Type B (Loop)	-2.056737986961408	-0.02893629114556576
23	279519.63405067066	3968783.032414307	152228.3914357578	27742.152292641724	0.18224033001326986	27.9166	6294.069994250479	1.0532391200503597	2	Type B (Loop)	-0.8667316051074069	-0.1262257023501667
24	281591.3287822469	3966304.628987517	117562.18503716237	12311.058363274919	0.10471954361330807	29.9999	6501.743048683142	1.0199819483695798	2	Type B (Loop)	-1.14809989145889	0.17529958331120027
25	281662.33941452345	3965179.103630862	136106.91926099293	30931.539475983685	0.22725912572211454	27.4999	7813.179286515918	1.0928157057253975	2	Type B (Loop)	-0.5458795221935558	-0.31291308003050183
26	282189.6575035868	3966046.3475609757	193806.0705314931	30681.464409453874	0.1583101309742937	28.9999	8039.0612340817115	0.973250771106421	2	Type B (Loop)	-2.013854050008493	-1.2317430931030358
27	280941.83689597785	3967301.055478502	139394.0458016983	13429.34460022043	0.09634087685011303	29.9999	7041.439316094302	1.0516490386361803	2	Type B (Loop)	-1.5034498938235925	0.13232967076908486
28	279846.9166780488	3964272.750609756	144042.75684836262	30802.01866681528	0.2138394136627177	17.0417	8979.57286053237	0.9570321702740964	0	Type C (Spreading)	-0.33834456855701905	-2.1286857264830092
29	286186.2473654971	3969900.4071637425	113228.03826163364	28399.622972538637	0.2508179370459128	28.4582	4060.576873411168	1.1854190371238407	2	Type B (Loop)	0.5556485517721126	1.3935213743740704
30	278271.31445537345	3961501.632969035	184679.04394941498	28445.54099435594	0.1540269019485903	22.8333	9756.925124569261	0.9394661180438714	2	Type B (Loop)	-1.7898668142901144	-2.1849989441418396
31	280904.5615030395	3965129.177051672	177965.00125449512	28693.52872165751	0.161231301207505	27.3749	7514.848370573514	1.0426753182513606	2	Type B (Loop)	-1.4821251269968096	-0.6415038610423213
32	279428.4198069705	3965231.18230563	135079.5463613742	26651.76622928819	0.19730423255929164	15.5001	7597.129703610968	0.9363823200965117	0	Type C (Spreading)	-0.02191459018053175	-1.8927954095969721
33	283061.56179783953	3967773.2708333335	156810.7081365698	29132.21889070733	0.18577952511594717	26.9582	5680.315553168442	0.9669082241056907	2	Type B (Loop)	-0.8700821907625435	-0.6340253592035214
34	275923.76968921383	3961385.0543875685	187235.74862363844	26238.48980499277	0.1401361118155626	22.75	5953.842660597627	0.7573373775226676	2	Type B (Loop)	-1.5820211184481392	-2.389059702382641
35	280632.22708852455	3969697.7606557375	127570.73084742544	23293.841220392067	0.18259549871397612	25.3749	5678.630092451237	1.1027569367487289	2	Type B (Loop)	-0.18957840535770495	0.3662715483300367
36	280937.4224858841	3968855.260401189	144895.84640023805	26340.01680955663	0.18178586525385282	27.9999	6546.947870314044	1.0290829649938058	2	Type B (Loop)	-0.8646023615654902	-0.2980082629440482
37	279283.58747156727	3965171.349861304	195763.5815965771	28009.09181973483	0.14307611043536692	29.9999	8126.213922702673	1.0150007218103347	2	Type B (Loop)	-2.1518730421347265	-0.8868028149261672
38	282907.2043926282	3968054.6514423075	127000.034998729	31024.859915781155	0.24429016823571464	25.9583	5056.200286603232	1.160573447796486	2	Type B (Loop)	0.3361112344452245	0.7600878801584925
39	286256.4685672677	3971013.921636616	81969.75190251214	3143.8265797470513	0.038353496341992734	29.9999	1323.4241380298802	1.3253810456457553	2	Type B (Loop)	0.21425880047595383	3.948765894449236
40	278346.974735376	3962078.049442897	100705.59570788118	30062.050317062956	0.298514199789499	14.9167	6886.081867123582	0.9076735115522041	0	Type C (Spreading)	1.121462075748056	-2.019917877254763
41	281495.73373919755	3965832.9116512346	180374.16334379092	29112.641425712034	0.16140139411332266	26.9582	7059.8169343502195	1.0425157296777032	2	Type B (Loop)	-1.4066658590875905	-0.5656356146180285
42	281317.55621346476	3969024.1354679805	119753.18612830712	25256.646883857768	0.21090584476639349	25.3333	5765.81128071694	1.158091694717505	2	Type B (Loop)	0.15493685122508444	0.6712428629282096
43	281034.8406031519	3967063.4598853868	159477.31043352117	27927.17232794256	0.1751169006551821	29.0416	5896.482747267409	0.9792727462560709	2	Type B (Loop)	-1.139350472906329	-0.47142163461566083
44	275773.0008071161	3965908.5355805242	196338.37393974152	24341.208542562166	0.12397580795913467	22.2083	8521.95937889926	0.8895172856630218	2	Type B (Loop)	-1.9492411779279093	-2.217266770741282
45	286582.4559597781	3970885.164701803	81137.80701078789	5392.966624365858	0.06646675357702016	29.9999	1357.167615467636	1.2026979373914533	2	Type B (Loop)	0.19041435384008537	3.0507091731861236
46	280622.128259362	3969209.6009015255	137505.067105683	14537.069060812642	0.10572024265578381	29.9999	6119.762260165296	1.0012455706887162	2	Type B (Loop)	-1.3572584963673864	0.02025852213123641
47	279467.9301137309	3964574.598474341	210676.11344563297	18826.597061679426	0.08936275097242011	29.9999	7678.327306042995	0.9817219132056346	2	Type B (Loop)	-2.6399369848103835	-0.9244108994712061
48	282390.55271983356	3966991.5485436893	174345.34816177562	20599.537375068332	0.11815363926976677	29.9999	6784.242590596038	1.0485278776530675	2	Type B (Loop)	-1.7679575182068477	-0.10951644978715357
49	281642.40188349516	3970411.4649791955	128789.2256908245	5613.79170547857	0.04358898561091761	29.9999	4915.167919358908	1.027948480677679	2	Type B (Loop)	-1.3863490624915011	0.7485084230499254
50	283981.10646185855	3970786.752080444	55457.47015325547	371.87303120284	0.006705553466019587	29.9999	755.2876674040531	1.4298843868407225	2	Type B (Loop)	0.6108997795663578	5.048298798388992
51	281028.80648850574	3968761.584770115	101557.50060749962	26461.843990153255	0.2605602130011375	14.4584	6500.750800116609	1.0556026004043408	0	Type C (Spreading)	1.2176557897249372	-0.8619849764038356
52	282230.6886241331	3967213.6806518724	110505.037969501	7542.105858016312	0.06825123991268078	29.9999	5749.769996341873	1.0595863513443873	2	Type B (Loop)	-1.0955132499422704	0.7846367773981925
53	281369.1313715711	3968646.2587281796	116873.13528477435	26312.29876567157	0.2251355600374606	16.6667	7339.371119325934	1.1217075550962134	0	Type C (Spreading)	0.6209400238381158	-0.5030542828684038
54	282552.608259362	3968290.1182385576	118234.71807193084	17354.68560451215	0.14678163814755343	29.9999	5510.029650083581	1.0341683969110715	2	Type B (Loop)	-0.7223836975139161	0.39315620548318586
55	285709.0862746186	3970676.375866852	103372.54723299955	2204.0880052384855	0.021321792528441012	29.9999	1151.368156241475	1.2561342773062807	2	Type B (Loop)	-0.23596932775993093	3.4512109883074706
56	282109.80905214726	3969682.637269939	79745.9403711253	30082.368283505693	0.37722758228828945	13.5417	5556.286948020127	1.2111650873566144	1	Type A (Advective)	2.657665362119052	0.14204334409151556
57	283089.32004334364	3970186.2403250774	128041.06998911119	25300.135973062712	0.19759391244710994	26.8749	5294.300021670023	1.0555690070048864	2	Type B (Loop)	-0.23323908811644753	0.1927916246208704
58	280980.0138321775	3967923.0090152565	130424.65760935665	8314.89585800503	0.06375248369759584	29.9999	6126.370221758835	1.0787568595329553	2	Type B (Loop)	-1.3979483132908757	0.7015457788408714
59	281171.6026660929	3968851.1884681582	104253.93083838698	24530.022435150142	0.2352911035381126	24.1666	5774.161815525172	1.1457310604395492	1	Type A (Advective)	0.5596260775605908	0.5444796994502934
60	282889.1227425474	3969550.697831978	86559.23479008795	24655.04482064156	0.28483436666730855	15.3334	5208.387382522812	1.19070574897488	1	Type A (Advective)	1.9066241557381975	0.43550811031890607
61	286512.22309015255	3969814.186199723	105976.89426284583	4926.622375861174	0.04648770291042947	29.9999	2326.2257893558053	1.1011935188815574	2	Type B (Loop)	-0.554651645015804	2.033820938639769
62	280934.6963384189	3969365.01629681	128248.58393799872	9792.68472325255	0.0763570592560054	29.9999	5089.323129851307	1.1014943471952012	2	Type B (Loop)	-1.0927329897184384	1.0942120411263436
63	280862.14064216363	3966051.7163661583	142196.7157129472	21188.483818235436	0.14900825038047064	29.9999	6696.21875698691	1.0546070204432314	2	Type B (Loop)	-1.1620733867648971	0.06440150533068377
64	281874.18255478505	3970219.0128294034	135583.3178107222	24408.237964250136	0.1800239023382262	29.9999	5955.890268198918	1.03054515690405	2	Type B (Loop)	-0.8144608988779869	0.04452308733038932
65	280833.1370558739	3964862.9917621776	173679.01154594537	30085.51083475373	0.173224793064848	29.0416	7386.6249055272065	1.0735375718907334	2	Type B (Loop)	-1.413190615600193	-0.3165338878234405
66	280777.29493065184	3970349.029472954	121865.66664755624	16878.07050074519	0.13849733862743896	29.9999	5885.457717364215	1.0878996536482206	2	Type B (Loop)	-0.7906338246571767	0.653304329279747
67	285075.13325251074	3970549.8479196555	114347.4292358084	23214.25001236493	0.2030150582965208	28.9999	2651.5005278197336	1.2225101873023283	2	Type B (Loop)	0.4995555528283548	2.1689979021645827
68	285180.03808661416	3969964.4456692915	108541.33695591419	26417.08777560169	0.24338273801004878	26.4166	3293.066269524848	1.1931960195605513	1	Type A (Advective)	0.8588842889006955	1.5753685638180568
69	282718.40656301146	3967779.627250409	137303.65906304232	29884.689224492016	0.21765398991130022	25.4166	5412.558165249643	1.0081098385384082	2	Type B (Loop)	-0.2122245909048524	-0.35506623380792907
70	279517.27279195556	3970092.5003467407	124592.25615376125	9636.03893503288	0.07734059268612083	29.9999	5336.35364372137	1.0228345146640239	2	Type B (Loop)	-1.2077975081047567	0.5315386171950703
71	281179.86825520115	3965798.527739251	141623.0304783899	9662.107766493638	0.06822412805216711	29.9999	5609.848157326395	1.1506397614888606	2	Type B (Loop)	-1.311001571690079	1.2245003065731146
72	281477.22582246875	3966319.013522885	141457.58603546658	5457.6745096720415	0.03858170256279985	29.9999	5257.191887317795	1.0567863580253383	2	Type B (Loop)	-1.581214533051445	0.785676877064499
73	282712.76412760053	3967163.633148405	145013.35427858593	20134.667714413485	0.13884698974504558	29.9999	5514.433071188874	1.1151025958135887	2	Type B (Loop)	-0.9711282623781212	0.7804127031610392
74	278682.7841220527	3968502.786061026	165731.43728920355	22088.075589134914	0.13327631709722598	29.9999	6108.630002840729	0.9462446571134178	2	Type B (Loop)	-1.6271627927188625	-0.6020322288302719
75	278992.0988653295	3963506.628939828	213420.24098216044	31250.022078430313	0.14642482800421197	29.0416	6924.278806442318	0.9823661067251639	2	Type B (Loop)	-2.1371817838633143	-0.9711818960177508
76	286668.1252649098	3970955.7045769766	75659.11297580812	6332.529688047267	0.08369817513023294	29.9999	1524.5623683374802	1.2481990270165302	2	Type B (Loop)	0.4077813387667573	3.2910377937372983
77	282504.78139743593	3970188.1510416665	117543.59721750447	27716.549287775884	0.23579803531526058	25.9583	5679.459932580344	1.0615028371223458	2	Type B (Loop)	0.14270716627011498	0.031210332853308136
78	283100.74957805255	3969384.5958268936	126115.48501927457	25274.814722367428	0.2004100822234844	26.9166	5391.212478289812	1.076428305815345	2	Type B (Loop)	-0.1777041721687348	0.3117836004869807
79	282573.99952339183	3966899.004020468	158489.7344972525	29993.961286740192	0.1892486057969903	28.4582	6313.01456434845	0.968911439886036	2	Type B (Loop)	-1.0816593778404928	-0.7171718781327828
80	284346.2396865465	3967921.403952843	126721.48726043428	4888.23133914507	0.038574605181984016	29.9999	5443.281828598999	1.116055145097069	2	Type B (Loop)	-1.333797918053845	1.2226998150777835
81	278229.6434323873	3963496.0500834724	209511.24181646615	28790.980739688708	0.13741974172875115	24.9166	9545.308961117771	0.9088674753700936	2	Type B (Loop)	-2.3690177273317814	-2.318845096486496
82	281817.7769694868	3969264.8717059637	128838.25582757287	18406.586619817303	0.1428658475821906	29.9999	5481.812743658867	0.9616789649188034	2	Type B (Loop)	-0.9888688210922776	-0.13373520594876445
83	279276.9224945904	3968207.5498454403	121608.36485267195	25208.02159035892	0.207288549771213	26.9166	6206.458337549656	1.0937703195189188	2	Type B (Loop)	-0.18353344651926634	0.2245837181447572
84	285216.1090069348	3971063.596740638	62725.62263172871	11036.766173227554	0.17595307483874684	29.9999	887.387608421936	1.6025415947358146	1	Type A (Advective)	1.7928854390404612	5.599138282076854
85	280654.5615657709	3969647.8465346536	168184.08143030596	25678.276891968948	0.152679591752028	29.4166	5922.339691823455	1.0134542578152348	2	Type B (Loop)	-1.358969074644056	-0.2182599443318441
86	283008.23314236704	3969455.0720411665	92577.0913014772	25439.07167748266	0.2747879774558951	24.25	5360.656545996497	1.1088744681739313	1	Type A (Advective)	0.9413680496337815	0.3675546899781005
87	279846.3342635229	3970376.280513176	112600.59119993208	12724.310840531258	0.11300394345122171	29.9999	5871.193833971631	1.1170960466568562	2	Type B (Loop)	-0.7799050499753128	0.9852317124426525
88	284851.5510513176	3968511.45110957	122841.73271222768	4809.77628121475	0.039154252997084145	29.9999	4024.7865541471547	1.1709057779570018	2	Type B (Loop)	-0.9668995852006007	1.9724717218333194
89	283114.89620723686	3969677.677631579	105314.95915960943	26095.599196544794	0.24778625377422187	25.2916	3252.1777846008345	1.1462526059775557	1	Type A (Advective)	0.9412980141516941	1.2175894332297181
90	283891.9074776979	3969436.6320143887	147564.5547916562	26038.853644418792	0.17645737271516584	28.9166	4731.821523828693	1.0635834265346475	2	Type B (Loop)	-0.6525353120480647	0.44900564770144075
91	279457.2756591231	3967493.008132956	138488.74864162575	25670.249684695333	0.1853598211875213	29.4166	7197.246292597729	1.2591428019042055	2	Type B (Loop)	-0.6053996315107867	1.166327431627256
92	277183.9278576779	3962963.381554307	187132.68855497963	27481.738239028284	0.14685696257152925	22.2083	7840.297110426505	0.8699005718523017	2	Type B (Loop)	-1.6206645046397234	-2.18195979003782
93	281138.22072851565	3964736.435546875	140538.56979965745	28538.13583164159	0.20306266011048554	21.2917	9151.256832493218	1.0386597675085318	0	Type C (Spreading)	-0.5775051691491839	-1.3315732435183107
94	281410.9267961165	3969128.5332871014	135356.10638303577	16649.823912826374	0.12300755656867138	29.9999	5250.42993441186	1.029681159784388	2	Type B (Loop)	-1.0419984246803917	0.39316836406946254
95	280651.1393259362	3964925.776005548	155043.24993938959	21331.490091309257	0.1375841263624717	29.9999	6906.7883316683865	1.0522358555701576	2	Type B (Loop)	-1.4267643032964115	-0.05253299295534224
96	283426.55486185243	3969203.0784929357	108001.5656726491	27313.431998972617	0.2528984818771902	26.4999	4788.378583303305	1.0590393444498607	2	Type B (Loop)	0.4609303918600605	0.28470474958900904
97	282069.13197044336	3969564.0714285714	138243.2141803233	23279.189334066956	0.16839299832613683	25.3333	6189.810903112483	1.0344059496830469	2	Type B (Loop)	-0.5952415367990459	-0.24389669933044184
98	281829.60633280757	3966164.423895899	148994.27590174944	29278.286067702287	0.1965061133422946	26.3749	6967.809321720723	0.9693642213953425	2	Type B (Loop)	-0.8674500771030706	-0.9655057073269362
99	282728.7205672677	3967929.757975035	131961.98637139093	11462.828029170842	0.08686462173212602	29.9999	4604.218109852094	1.0716420004654625	2	Type B (Loop)	-1.0458428743468944	0.9666536736140139
100	281271.1605127021	3968704.7627020786	99353.56286157462	24266.971976137163	0.24424863363931268	18.0001	6980.751467941265	1.0761552728777106	0	Type C (Spreading)	0.8351935361465662	-0.5802930552413296
