id	x	y	dist	direct	displacement_ratio	duration	rad_avg	curvature	label	type	PCA1	PCA2
583	276627.02269914036	3958242.9484240687	127085.43896797218	28253.95391763265	0.22232251111595214	14.5001	4373.5692252594845	1.0470003539707577	1	Type A (Advective)	1.2951649186539425	-0.6432791033069801
584	274777.9902517163	3958380.069221968	176773.1365732753	26071.277525110596	0.14748438609224787	18.1667	4930.725938753448	0.8539999679759103	2	Type B (Loop)	-0.4288847973487629	-2.1641873613391653
585	274483.5712364532	3965426.81773399	120712.50826035795	24415.64195361003	0.20226273404036405	25.3333	3588.0442351023653	1.1220429908306018	2	Type B (Loop)	0.40426759726966277	0.7222080986068778
586	279534.3428002774	3962069.4670596393	149412.67438265478	5162.727369178938	0.034553476741584085	29.9999	3228.868787760722	1.0894901679996023	2	Type B (Loop)	-1.561450098391703	1.0027942534797347
587	274112.3007873418	3963515.0810126583	92939.59111033498	23888.677569522028	0.2570344595250278	16.4167	3859.976458494369	1.1304673839912054	1	Type A (Advective)	1.939188857975532	0.3874858524700278
588	276413.62056	3959617.7933333335	93426.64945762423	27476.725543077373	0.2940994427456169	12.4584	3837.6333487407073	1.0261702680328042	1	Type A (Advective)	2.463129055946612	-0.5748652791555933
589	275512.7231248266	3963323.0100554787	104969.83451008252	6258.370734102397	0.05962065924283486	29.9999	3449.251849831565	1.216704865251934	2	Type B (Loop)	-0.7062957655104087	2.1325247635366464
590	277094.5330657439	3959762.140138408	87092.0306071759	29079.032405508722	0.3338885567689677	12.0001	3571.0659051990583	1.0898089112083553	1	Type A (Advective)	2.9420134433839125	-0.15124059444347668
591	274918.3056477115	3966368.075242718	102755.65465209293	10304.95998863345	0.10028606234395257	29.9999	3784.3518697586396	1.1793157884207655	2	Type B (Loop)	-0.4536690525941929	1.7094842756786242
592	279071.07108321774	3961324.044036061	138870.26255190244	3113.869781417489	0.022422869548861746	29.9999	4230.732218573122	1.1199727346208395	2	Type B (Loop)	-1.5707607826153156	1.041879443739925
593	274050.56479411764	3964296.383513932	134516.65484868176	25117.272545338925	0.1867223993459652	26.8749	3355.7112833165447	1.1635277657493737	2	Type B (Loop)	0.026731978531126986	1.0370610073090978
594	275381.8518587258	3959139.7908587256	158788.3568105172	26927.126871355664	0.16957872360558474	15.0001	4197.261524760523	0.8686801163179411	2	Type B (Loop)	0.32894670625387284	-1.8909792891966986
595	277054.0721863354	3957981.929347826	77629.39832099495	26228.523543379735	0.33786843786841775	13.3751	4458.2584324523905	1.0803911100307662	1	Type A (Advective)	2.885865177265172	-0.3199669393471263
596	275732.998734589	3959804.6845034244	201652.54326388513	25350.47150693818	0.1257136215423984	24.2916	5152.19561622658	0.8565353426047452	2	Type B (Loop)	-1.4813902585355536	-2.0993999462785196
597	274997.44893624156	3965869.937919463	116038.15870018522	23769.521467149003	0.20484228406763802	24.7916	3654.66947245892	1.1131260152904345	2	Type B (Loop)	0.5203928300749252	0.6581676146672342
598	276489.8160771604	3959232.9945987654	103990.14884240372	27949.551766795066	0.26877114878595276	13.4584	3932.0016533770104	1.057016848354671	1	Type A (Advective)	2.071171309096313	-0.3931961778560093
599	278590.25637068966	3960711.102729885	91439.87305337345	26836.06814698914	0.2934832174507168	14.4584	3635.54292454215	1.0454361298790535	1	Type A (Advective)	2.340614781690333	-0.2712682007127187
600	275859.1022176	3961380.1736	129700.96239399964	27185.943311660838	0.2096047925155453	25.9999	3847.166715182565	1.1738056967704715	2	Type B (Loop)	0.2927631754354962	0.9038547219726506
601	274491.30746845424	3958250.065851735	224488.01615103008	27142.046381318163	0.12090643788779198	26.3749	3574.0596697325122	0.8808797006921669	2	Type B (Loop)	-1.8454177544293908	-1.5915469149649872
602	274140.55368238996	3964149.9209905663	114709.42726710034	26923.678100230594	0.23471199134783352	26.4583	3057.669155880171	1.1683261159558243	1	Type A (Advective)	0.696048533310671	1.205823245931405
603	281322.0598044383	3963520.392163662	137885.5118405829	13820.37965639281	0.10023083260822441	29.9999	3803.4080653947194	1.0780654542030208	2	Type B (Loop)	-1.0101019120154275	0.7037443809592091
604	274519.0105326633	3958698.4593802346	224011.86373375636	25403.652451883467	0.11340315654922783	24.8333	3920.2731555499968	0.9133869106859961	2	Type B (Loop)	-1.758855031960158	-1.5358802567657948
605	273001.6003050109	3963890.091503268	118172.75568936764	24121.47883649758	0.20412047341862793	19.0834	4148.342022310031	1.0871296950965714	1	Type A (Advective)	0.9312316589768233	0.04412385703572266
606	273887.8566194969	3957272.1552672954	310575.320219612	25895.74917279301	0.08337993229623583	26.4583	4741.530835198902	0.7998335722735654	2	Type B (Loop)	-3.4448563375913004	-3.2077268458863126
607	275187.7756140351	3967344.504385965	160122.32243786703	24915.814201646346	0.155604876461335	28.4582	4122.417058567397	0.9994717922367778	2	Type B (Loop)	-0.8779752140011958	-0.3374018232146808
608	276338.41918971064	3959463.376205788	96657.94435073831	29179.666651190528	0.3018858599486411	12.9167	3884.9452643670566	0.9860279237092935	1	Type A (Advective)	2.3963520671582432	-0.8767114707760689
609	274208.6542690707	3964830.5762829403	150190.03170930874	24286.96852355718	0.16170825884479711	29.9999	2872.089190702137	1.1591558619606483	2	Type B (Loop)	-0.5975147893319708	1.2151982231093355
610	278293.5899195402	3958823.512643678	97062.39616470653	26558.367046647843	0.2736215887518435	18.0834	5544.691959406316	1.0709563809478126	1	Type A (Advective)	1.649043008415843	-0.4905591580353145
611	274279.0481809291	3963570.8869193154	91462.38910583257	23913.753597393206	0.2614599709364931	17.0001	3613.5124605554624	1.209774290101934	1	Type A (Advective)	2.0238674842454927	1.0018795490470067
612	274772.0918973648	3965716.4601248265	126769.33793975698	16798.191078873497	0.1325098904188984	29.9999	3094.769120544939	1.0728241347442802	2	Type B (Loop)	-0.5752054948117483	0.9035930130654762
613	276248.1653974359	3959052.621794872	93242.53295309388	27771.133243425345	0.2978376108400632	12.9584	3706.5810203122674	1.1118219688564546	1	Type A (Advective)	2.527652244684028	0.03136001750627473
614	275326.5080804438	3960568.569001387	63930.80517500583	10512.591982357342	0.16443703397102388	29.9999	1656.8988310912112	1.4783153231192934	1	Type A (Advective)	0.9498638807691129	4.474012417785421
615	277171.9378044383	3959560.881067961	155161.6810520808	8402.649911811226	0.0541541561991123	29.9999	2286.3465477582786	1.0477511953735696	2	Type B (Loop)	-1.4499898043941064	0.9019905913456931
616	275323.85249517683	3965687.2258842443	126665.83686013243	23747.77254327677	0.18748364304022758	25.8749	4002.6452054028514	1.1589163639079756	2	Type B (Loop)	0.16456231827405982	0.8443351926853514
617	277845.2716421636	3960714.459778086	152293.61810719082	14557.842788649144	0.09559062926985362	29.9999	2756.4054089803317	1.0709612885450812	2	Type B (Loop)	-1.1468138473777771	0.8337390409333558
618	273976.92275186564	3957422.386660448	224886.20802570687	26533.33092654832	0.11798558550782838	22.2916	4754.191658379844	0.8839432432406793	2	Type B (Loop)	-1.6109850404005797	-2.1161900098084803
619	276764.38273482426	3958208.5990415337	108420.53928352977	27404.61402497547	0.25276219991223126	13.0001	4011.734211328596	1.0894687212396206	1	Type A (Advective)	1.9597519743963128	-0.23263618428535204
620	278941.47612482664	3961546.785367545	131289.8527762004	4112.651251018009	0.031324974200622545	29.9999	3842.7786557669674	1.0871026338718248	2	Type B (Loop)	-1.3977384064677643	0.9960733138400637
621	279256.36842302355	3961482.5648404993	174956.65712694576	914.5210238835409	0.0052271290438521524	29.9999	3974.635012887537	1.0548212458405288	2	Type B (Loop)	-2.2054655670388184	0.3842887735414935
622	276590.06428987515	3959452.2486130376	193789.4340002293	12828.091559185114	0.06619603192179165	29.9999	3190.2139093774135	1.0251443638402546	2	Type B (Loop)	-1.9866402020628195	0.07662049405058695
623	274041.7517334385	3964696.164432177	147040.61437884445	25041.757850145907	0.1703050409298943	26.3749	3609.8617540760765	1.1235178617716937	2	Type B (Loop)	-0.2668462750736298	0.5989848346730746
624	276138.0588152174	3956245.3875	136435.23491797678	27712.54758859187	0.20311870027747833	19.1251	4694.477914758134	1.0808519419717064	1	Type A (Advective)	0.6198608615361118	-0.33294674579142014
625	279171.36229819694	3961477.803744799	151758.86363837193	2845.282861597419	0.01874870958692389	29.9999	3870.1631961515473	1.0939544506969578	2	Type B (Loop)	-1.7579659390929732	0.8617007648109037
626	278932.96603883494	3959161.098474341	144515.72768520427	12266.498109646509	0.08488002175352413	29.9999	2832.734103448746	1.2513450091160239	2	Type B (Loop)	-0.9788213559318026	2.077080094721701
627	277659.6622339744	3960268.371794872	91847.52526131818	27523.10748829974	0.2996608499792772	12.9584	3866.1777622533277	1.029049926541327	1	Type A (Advective)	2.4781449345061275	-0.5387809697833629
628	277567.12231	3958079.9066666667	94246.50990922989	28430.563568598605	0.3016617124175789	12.4584	3919.5900816343647	1.1820740210834022	1	Type A (Advective)	2.6225068943837315	0.37615389447647607
629	274389.9880485437	3964017.965672677	148644.59062191952	12229.638068043745	0.0822743566844627	29.9999	3905.0663345175954	1.0783315001691562	2	Type B (Loop)	-1.2891268247315217	0.6157696285237888
630	274456.50193780684	3964326.9263502457	119147.38104648131	27095.16419101542	0.22740881044162575	25.4166	3253.8195901524095	1.1295673440477758	1	Type A (Advective)	0.6295750259041514	0.8224215534639361
631	276709.44777230767	3959658.0292307693	109672.36614199562	28480.64110895933	0.2596883983708778	13.5001	4216.453542641027	1.0093993548132068	1	Type A (Advective)	1.8635136437398006	-0.8134651569537261
632	276933.39218685124	3959339.4342560554	95142.92358420043	27405.708598985384	0.288047787124511	12.0001	4402.508189133482	0.9834845988237203	1	Type A (Advective)	2.3531306014188016	-1.0388584278148183
633	274270.90625	3963971.4465277777	91754.97751913582	24602.448888842886	0.2681320354932457	14.9584	3907.656145999798	1.1721467994517119	1	Type A (Advective)	2.191992732147714	0.552120852334904
